2151	东戴河	119.847497	40.04194
2152	丹东西	124.262504	39.998548
2154	东港北	124.132004	39.911136
2155	大孤山	123.58567	39.935507
2156	东莞	113.859201	23.089194
2158	大荔	109.92587	34.834516
2160	德清	120.059287	30.544334
2162	当涂东	118.52647	31.561131
2163	大通西	101.673855	36.966455
2164	德兴	117.860936	28.957579
2166	大冶北	115.00075	30.122354
2167	都匀东	107.585638	26.165721
2170	定州东	115.07512	38.508258
2171	大足南	105.745606	29.420791
2172	峨眉山	103.466335	29.576462
2173	鄂州东	114.948095	30.361526
2174	防城港北	108.377029	21.713812
2175	凤城东	124.134736	40.464389
2177	繁昌西	118.158967	31.072436
2178	丰都	107.690347	29.845553
2179	涪陵北	107.277532	29.770426
2181	福山镇	121.305896	37.455383
2182	福田	114.056665	22.539096
2184	抚州东	116.616912	28.2604
2185	抚州	116.352574	27.918924
2186	高安	115.385817	28.470522
2187	广安南	106.592707	30.451763
2188	高碑店东	115.9464	39.2886
2189	恭城	110.869969	24.83037
2190	贵定北	107.232534	26.593033
2191	葛店南	114.660061	30.490325
2192	贵定县	107.22927	26.581349
2193	广汉北	104.275792	31.009127
2195	桂林西	110.267176	25.35462
2196	光明城	113.954286	22.732865
2197	广宁	112.426086	23.585314
2198	广宁寺	121.813885	39.189029
2199	桂平	110.116405	23.316069
2201	古田北	118.665271	26.461859
2203	高台南	99.769807	39.294954
2204	古田会址	116.772577	25.184158
2205	贵阳北	106.674231	26.619282
2206	高邑西	114.531152	37.629509
2207	惠安	118.714828	25.057271
2208	鹤壁东	114.300183	35.70579
2210	珲春	130.402415	42.902013
2211	邯郸东	114.558896	36.619724
2212	惠东	114.794403	22.845442
2213	海东西	102.055562	36.509439
2214	洪洞西	111.581276	36.253819
2215	哈尔滨北	126.536029	45.850645
2216	合肥北城	117.25268	32.063449
2217	合肥南	117.290854	31.799213
2218	黄冈	114.943646	30.48636
2219	黄冈东	114.985024	30.50742
2220	横沟桥东	114.374448	29.933683
2221	黄冈西	114.887767	30.50388
2223	怀化南	109.992897	27.512446
2224	黄河景区	113.532876	34.931268
2225	花湖	115.022328	30.26118
2226	怀集	112.159454	23.892349
2228	黄流	108.831005	18.528709
2229	黄陵南	109.387598	35.581919
2230	鲘门	115.125282	22.812585
2231	虎门	113.673298	22.860517
2232	侯马西	111.288167	35.601635
2234	淮南东	117.150792	32.645934
2235	合浦	109.187537	21.622537
2238	华容东	114.786503	30.531945
2239	华容南	114.802946	30.395027
2240	黄石北	115.00775	30.210467
2241	黄山北	118.272306	29.815252
2242	贺胜桥东	114.371963	30.019847
